Country/Region,Lat,Long,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,January,February,March,April,May,June
Saint Kitts and Nevis,17.357822,-62.782998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0
Saint Lucia,13.9094,-60.9789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,1.0,0.0
Saint Vincent and the Grenadines,12.9843,-61.2872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,10.0,0.0
San Marino,43.9424,12.4578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,6.0,5.0,0.0,2.0,13.0,0.0,15.0,11.0,7.0,11.0,0.0,21.0,8.0,0.0,10.0,0.0,25.0,0.0,31.0,12.0,0.0,21.0,0.0,15.0,1.0,0.0,6.0,6.0,0.0,9.0,0.0,14.0,7.0,0.0,13.0,0.0,54.0,11.0,12.0,0.0,0.0,15.0,1.0,54.0,9.0,20.0,6.0,1.0,14.0,12.0,13.0,12.0,0.0,25.0,0.0,15.0,10.0,6.0,11.0,0.0,2.0,0.0,7.0,19.0,14.0,1.0,14.0,-9.0,0.0,10.0,5.0,5.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,235.0,333.0,102.0,1.0
Sao Tome and Principe,0.18636,6.613081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,2.0,0.0,0.0,7.0,151.0,0.0,13.0,21.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,142.0,2.0,15.0,5.0,16.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,469.0,1.0
Saudi Arabia,24.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,4.0,5.0,1.0,24.0,41.0,17.0,0.0,15.0,53.0,0.0,103.0,70.0,48.0,119.0,51.0,205.0,133.0,112.0,92.0,99.0,96.0,154.0,110.0,157.0,165.0,154.0,140.0,223.0,203.0,190.0,137.0,355.0,364.0,382.0,429.0,472.0,435.0,493.0,518.0,762.0,1132.0,1088.0,1122.0,1147.0,1141.0,1158.0,1172.0,1197.0,1223.0,1289.0,1266.0,1325.0,1351.0,1344.0,1362.0,1552.0,1645.0,1595.0,1687.0,1793.0,1701.0,1704.0,1912.0,1966.0,1911.0,1905.0,2039.0,2307.0,2840.0,2736.0,2593.0,2509.0,2691.0,2532.0,2642.0,2442.0,2399.0,2235.0,1931.0,1815.0,1644.0,1581.0,1618.0,1877.0,1881.0,1869.0,0.0,0.0,1563.0,21190.0,62508.0,3750.0
Senegal,14.4974,-14.4524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,2.0,5.0,0.0,7.0,9.0,20.0,12.0,7.0,13.0,6.0,14.0,11.0,12.0,20.0,13.0,15.0,5.0,12.0,12.0,3.0,4.0,11.0,7.0,6.0,15.0,13.0,2.0,11.0,8.0,15.0,21.0,7.0,8.0,17.0,10.0,35.0,30.0,37.0,66.0,69.0,57.0,65.0,87.0,59.0,51.0,91.0,91.0,67.0,89.0,58.0,104.0,59.0,59.0,83.0,75.0,177.0,109.0,110.0,84.0,121.0,119.0,51.0,64.0,73.0,97.0,98.0,97.0,67.0,71.0,83.0,31.0,92.0,95.0,81.0,106.0,110.0,94.0,97.0,0.0,0.0,175.0,758.0,2712.0,191.0
Serbia,44.0165,21.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,7.0,16.0,11.0,2.0,7.0,10.0,18.0,20.0,32.0,36.0,51.0,27.0,54.0,81.0,0.0,73.0,202.0,82.0,44.0,115.0,160.0,111.0,305.0,148.0,284.0,292.0,247.0,219.0,201.0,238.0,275.0,250.0,424.0,411.0,408.0,445.0,372.0,304.0,324.0,312.0,260.0,254.0,132.0,207.0,296.0,263.0,233.0,222.0,227.0,285.0,0.0,353.0,102.0,93.0,120.0,114.0,57.0,95.0,89.0,0.0,144.0,67.0,52.0,79.0,64.0,58.0,114.0,89.0,34.0,100.0,86.0,105.0,68.0,67.0,34.0,34.0,48.0,25.0,54.0,27.0,31.0,18.0,24.0,0.0,0.0,900.0,8109.0,2403.0,42.0
Seychelles,-4.6796,55.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
Sierra Leone,8.460555000000001,-11.779889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,11.0,4.0,5.0,8.0,7.0,11.0,3.0,18.0,0.0,11.0,0.0,11.0,0.0,20.0,12.0,19.0,11.0,12.0,21.0,26.0,6.0,26.0,34.0,16.0,31.0,0.0,49.0,21.0,39.0,15.0,43.0,14.0,15.0,36.0,15.0,21.0,15.0,86.0,28.0,19.0,28.0,30.0,17.0,23.0,9.0,4.0,31.0,0.0,0.0,1.0,123.0,737.0,35.0
Singapore,1.2833,103.8333,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,3.0,3.0,2.0,0.0,6.0,4.0,0.0,2.0,3.0,7.0,5.0,2.0,3.0,8.0,9.0,5.0,3.0,2.0,4.0,3.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,9.0,4.0,2.0,2.0,0.0,7.0,13.0,8.0,12.0,0.0,10.0,18.0,0.0,22.0,12.0,14.0,17.0,23.0,47.0,32.0,40.0,47.0,23.0,54.0,49.0,73.0,52.0,49.0,70.0,42.0,35.0,47.0,74.0,49.0,65.0,75.0,120.0,66.0,106.0,142.0,287.0,198.0,191.0,233.0,386.0,334.0,447.0,728.0,623.0,942.0,596.0,1426.0,1111.0,1016.0,1037.0,897.0,618.0,931.0,799.0,528.0,690.0,528.0,932.0,447.0,657.0,573.0,632.0,788.0,741.0,768.0,753.0,876.0,486.0,849.0,675.0,752.0,793.0,465.0,682.0,305.0,451.0,570.0,448.0,614.0,642.0,548.0,344.0,383.0,533.0,373.0,611.0,506.0,518.0,408.0,544.0,13.0,89.0,824.0,15243.0,18715.0,952.0
Slovakia,48.669,19.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,3.0,6.0,16.0,12.0,10.0,9.0,9.0,33.0,18.0,14.0,41.0,7.0,1.0,18.0,12.0,10.0,43.0,23.0,22.0,22.0,27.0,37.0,26.0,24.0,21.0,14.0,49.0,47.0,101.0,19.0,14.0,13.0,14.0,27.0,66.0,28.0,114.0,72.0,40.0,72.0,12.0,26.0,45.0,81.0,35.0,13.0,6.0,2.0,3.0,7.0,5.0,7.0,4.0,1.0,5.0,8.0,8.0,16.0,10.0,0.0,2.0,0.0,8.0,4.0,8.0,3.0,13.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,5.0,2.0,2.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,363.0,1033.0,125.0,1.0
Slovenia,46.1512,14.9955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,9.0,0.0,15.0,26.0,32.0,52.0,40.0,38.0,34.0,22.0,0.0,11.0,55.0,42.0,31.0,28.0,38.0,48.0,34.0,70.0,52.0,46.0,26.0,46.0,39.0,56.0,37.0,43.0,20.0,24.0,38.0,32.0,33.0,36.0,28.0,17.0,7.0,8.0,28.0,20.0,36.0,13.0,13.0,5.0,9.0,9.0,13.0,7.0,15.0,8.0,6.0,6.0,10.0,11.0,5.0,5.0,0.0,0.0,6.0,3.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,802.0,627.0,44.0,2.0
Somalia,5.1521,46.1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,9.0,0.0,4.0,35.0,0.0,20.0,0.0,36.0,19.0,29.0,73.0,49.0,0.0,42.0,0.0,62.0,46.0,44.0,48.0,54.0,19.0,0.0,70.0,51.0,34.0,79.0,38.0,55.0,0.0,69.0,57.0,35.0,81.0,49.0,65.0,0.0,73.0,64.0,34.0,47.0,71.0,21.0,0.0,0.0,0.0,95.0,22.0,20.0,97.0,0.0,88.0,60.0,47.0,66.0,0.0,0.0,5.0,596.0,1375.0,113.0
South Africa,-30.5595,22.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,6.0,4.0,7.0,14.0,13.0,11.0,0.0,54.0,34.0,52.0,38.0,34.0,128.0,152.0,155.0,218.0,243.0,17.0,93.0,46.0,27.0,27.0,82.0,43.0,80.0,70.0,31.0,63.0,96.0,89.0,69.0,25.0,145.0,99.0,143.0,91.0,99.0,178.0,251.0,124.0,142.0,165.0,170.0,318.0,267.0,141.0,185.0,247.0,203.0,354.0,297.0,304.0,385.0,447.0,437.0,352.0,236.0,424.0,663.0,525.0,595.0,637.0,698.0,724.0,665.0,785.0,831.0,1160.0,918.0,767.0,803.0,1134.0,988.0,1218.0,1240.0,1032.0,649.0,1673.0,1466.0,1837.0,1727.0,1716.0,1674.0,1455.0,0.0,0.0,1353.0,4294.0,27036.0,3129.0
South Sudan,6.8770000000000024,31.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,28.0,0.0,1.0,10.0,0.0,1.0,0.0,6.0,6.0,16.0,46.0,0.0,0.0,36.0,38.0,9.0,0.0,33.0,0.0,54.0,0.0,0.0,0.0,191.0,82.0,92.0,0.0,151.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,959.0,0.0
Spain,40.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,17.0,13.0,39.0,36.0,45.0,57.0,37.0,141.0,100.0,173.0,400.0,622.0,582.0,0.0,2955.0,1159.0,1407.0,2144.0,1806.0,2162.0,4053.0,2447.0,4964.0,3394.0,6368.0,4749.0,9630.0,8271.0,7933.0,7516.0,6875.0,7846.0,7967.0,8195.0,7947.0,7134.0,6969.0,5478.0,5029.0,5267.0,6278.0,5002.0,5051.0,4754.0,3804.0,3268.0,2442.0,5103.0,7304.0,5891.0,887.0,6948.0,1536.0,3968.0,4211.0,4635.0,-10034.0,2915.0,1729.0,1831.0,1308.0,2144.0,518.0,1781.0,1366.0,884.0,545.0,1318.0,996.0,1122.0,1410.0,721.0,772.0,3086.0,594.0,661.0,849.0,643.0,515.0,0.0,908.0,431.0,518.0,482.0,1787.0,466.0,482.0,-372.0,859.0,0.0,1647.0,658.0,664.0,251.0,159.0,294.0,0.0,45.0,95878.0,117512.0,26044.0,453.0
Sri Lanka,7.0,81.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,8.0,10.0,16.0,7.0,9.0,13.0,4.0,5.0,15.0,5.0,0.0,4.0,0.0,7.0,4.0,5.0,21.0,3.0,5.0,8.0,7.0,10.0,2.0,7.0,4.0,1.0,0.0,8.0,12.0,7.0,16.0,5.0,0.0,6.0,10.0,17.0,33.0,6.0,20.0,38.0,52.0,40.0,63.0,65.0,31.0,30.0,14.0,27.0,15.0,13.0,33.0,20.0,26.0,27.0,11.0,12.0,16.0,6.0,20.0,26.0,10.0,10.0,25.0,21.0,11.0,35.0,1.0,27.0,13.0,21.0,52.0,41.0,137.0,150.0,61.0,28.0,62.0,13.0,10.0,40.0,1.0,0.0,142.0,520.0,970.0,50.0
Sudan,12.8628,30.2176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,10.0,3.0,0.0,0.0,1.0,33.0,0.0,41.0,0.0,33.0,34.0,0.0,39.0,24.0,38.0,43.0,57.0,67.0,91.0,59.0,0.0,86.0,100.0,74.0,78.0,181.0,53.0,201.0,161.0,135.0,157.0,0.0,146.0,325.0,0.0,302.0,137.0,0.0,410.0,240.0,250.0,192.0,156.0,0.0,370.0,0.0,175.0,279.0,226.0,147.0,137.0,0.0,0.0,7.0,435.0,4584.0,284.0
Suriname,3.9193,-56.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,21.0,10.0,0.0,0.0,9.0,1.0,13.0,31.0
Sweden,63.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,2.0,1.0,6.0,14.0,59.0,7.0,60.0,42.0,45.0,107.0,145.0,99.0,215.0,147.0,61.0,81.0,87.0,89.0,160.0,200.0,124.0,171.0,112.0,240.0,240.0,314.0,229.0,378.0,253.0,328.0,407.0,512.0,621.0,563.0,312.0,387.0,376.0,487.0,726.0,722.0,544.0,466.0,332.0,465.0,497.0,482.0,613.0,676.0,606.0,563.0,392.0,545.0,682.0,751.0,812.0,610.0,463.0,286.0,695.0,681.0,790.0,428.0,562.0,235.0,404.0,495.0,702.0,705.0,642.0,656.0,401.0,348.0,602.0,637.0,673.0,625.0,470.0,466.0,234.0,422.0,724.0,649.0,637.0,379.0,271.0,384.0,597.0,648.0,639.0,749.0,637.0,429.0,272.0,775.0,1.0,11.0,4423.0,16657.0,16450.0,1047.0
Switzerland,46.8182,8.2275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,10.0,9.0,15.0,14.0,34.0,24.0,100.0,54.0,69.0,37.0,117.0,161.0,0.0,487.0,220.0,841.0,0.0,500.0,328.0,1047.0,1219.0,1281.0,899.0,1321.0,1082.0,1020.0,914.0,1117.0,1148.0,753.0,1093.0,683.0,1163.0,1059.0,779.0,899.0,595.0,557.0,596.0,1027.0,771.0,500.0,556.0,308.0,273.0,248.0,400.0,396.0,346.0,326.0,336.0,204.0,119.0,205.0,228.0,181.0,217.0,167.0,103.0,100.0,143.0,179.0,119.0,112.0,88.0,76.0,28.0,51.0,66.0,81.0,44.0,54.0,39.0,36.0,33.0,50.0,51.0,58.0,15.0,10.0,21.0,40.0,36.0,13.0,18.0,11.0,10.0,15.0,15.0,20.0,32.0,17.0,17.0,9.0,3.0,0.0,18.0,16587.0,12981.0,1276.0,12.0
